song,performer,chart_position,previous_position,peak,weeks_on_chart,hitTF,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Kings & Queens,Ava Max,48.0,41.0,15.0,8.0,1.0,7a53HqqArd4b9NF4XAmlbI,0.637,0.69,1.0,-4.0569999999999995,0.0,0.0405,0.007859999999999999,0.0,0.124,0.457,129.857,162399.0,4.0
Lady,Brett Young,70.0,66.0,52.0,15.0,1.0,3ySLzrN7950dpf1ncttONO,0.408,0.523,7.0,-8.001,1.0,0.0353,0.41700000000000004,9.58e-06,0.0877,0.428,169.954,193416.0,4.0
Last Christmas,Wham!,9.0,14.0,9.0,1.0,1.0,2FRnf9qhLbvw8fu4IBXx78,0.735,0.478,2.0,-12.472000000000001,1.0,0.0293,0.18899999999999997,2.48e-06,0.355,0.9470000000000001,107.682,262960.0,4.0
Like I Want You,Giveon,87.0,98.0,87.0,4.0,1.0,6qBFSepqLCuh5tehehc1bd,0.6779999999999999,0.355,10.0,-7.757000000000001,0.0,0.0627,0.759,7.06e-05,0.114,0.43799999999999994,119.772,260776.0,3.0
Long Live,Florida Georgia Line,82.0,60.0,45.0,16.0,1.0,0YfRAYTNTNszGg8VARrSIH,0.611,0.846,7.0,-3.548,1.0,0.0374,0.17800000000000002,0.0,0.12,0.544,129.961,153253.0,4.0
Love You Like I Used To,Russell Dickerson,56.0,60.0,50.0,5.0,1.0,1D7cfiC5mxqHfTCcOiRBej,0.501,0.7879999999999999,10.0,-4.624,1.0,0.0415,0.12,0.0,0.13699999999999998,0.61,152.047,186613.0,4.0
Made For You,Jake Owen,42.0,43.0,42.0,9.0,1.0,7vF3xkCMvZjAe2nTWY0uQZ,0.581,0.441,1.0,-6.829,1.0,0.0268,0.77,2.75e-05,0.111,0.337,82.125,238400.0,4.0
Masterpiece,DaBaby,80.0,82.0,55.0,13.0,1.0,26UxwWl9xCb83OynXELJcL,0.7809999999999999,0.726,0.0,-4.213,1.0,0.0836,0.0299,0.0,0.09300000000000001,0.436,139.988,181714.0,4.0
Midnight Sky,Miley Cyrus,98.0,71.0,71.0,3.0,1.0,27ycaQnQAxaPiyeg3nr2aB,0.705,0.8140000000000001,4.0,-5.466,0.0,0.0346,0.00115,0.00312,0.203,0.259,110.0,223279.0,4.0
More Surprised Than Me,Morgan Wallen,66.0,0.0,66.0,1.0,1.0,5NhcE6cuJjVYyVEKp97zOt,0.516,0.748,6.0,-6.0489999999999995,1.0,0.0289,0.24100000000000002,0.0,0.12300000000000001,0.433,85.00399999999999,157440.0,4.0
More Than My Hometown,Morgan Wallen,38.0,30.0,16.0,6.0,1.0,5OELUCYgOHKFAvCERnAvfS,0.62,0.8690000000000001,6.0,-5.479,1.0,0.0462,0.615,0.0,0.131,0.597,126.01899999999999,216573.0,4.0
Neon Eyes,Morgan Wallen,63.0,0.0,63.0,1.0,1.0,3kOi5KZTcCOdqFlUjF9CDZ,0.5760000000000001,0.843,11.0,-5.26,0.0,0.028999999999999998,0.0214,8.04e-05,0.157,0.628,126.009,226147.0,4.0
New N3on,Playboi Carti,92.0,0.0,92.0,1.0,1.0,7ejepEh5DJ79YI6owGRfkk,0.888,0.833,6.0,-6.546,0.0,0.0737,0.0631,0.0,0.106,0.948,130.054,116361.0,4.0
Nobody,Dylan Scott,86.0,91.0,85.0,8.0,1.0,5TWAIHYaOnYg4txfmCgon5,0.573,0.747,0.0,-6.46,1.0,0.0319,0.519,1.13e-06,0.0867,0.645,79.952,160707.0,4.0
OMDB,Rod Wave,89.0,0.0,89.0,1.0,1.0,0KBa4BiUHxQNrqsaDZzUG7,0.522,0.523,1.0,-9.325,1.0,0.0538,0.183,0.0,0.122,0.184,82.40799999999999,185074.0,4.0
Off My Face,Justin Bieber,64.0,0.0,64.0,1.0,1.0,3T03rPwlL8NVk1yIaxeD8U,0.509,0.228,4.0,-8.68,1.0,0.0332,0.92,0.0,0.10400000000000001,0.586,90.67399999999999,156468.0,4.0
On Me,Lil Baby,32.0,33.0,23.0,18.0,1.0,4Iedi94TIaB2GGb1nMB68v,0.856,0.564,6.0,-6.295,0.0,0.392,0.0032700000000000003,0.0,0.134,0.483,77.972,135960.0,4.0
Party Up (Up In Here),DMX,40.0,0.0,40.0,1.0,1.0,4AIHPdr6x3qNbxTR8ngWdQ,0.5539999999999999,0.941,11.0,-2.68,1.0,0.33899999999999997,0.065,0.0,0.19,0.409,100.801,228400.0,4.0
Pick Up Your Feelings,Jazmine Sullivan,88.0,86.0,75.0,13.0,1.0,2JLVZYEMmqPWbUoAJAMKfm,0.7290000000000001,0.414,7.0,-6.138,0.0,0.0565,0.29100000000000004,0.0,0.0793,0.565,85.729,232096.0,3.0
Pills & Billz,Rod Wave,85.0,0.0,85.0,1.0,1.0,7BG9FMjUVSCbVSCqP4drUU,0.725,0.5479999999999999,5.0,-9.406,1.0,0.23,0.162,0.0,0.182,0.696,160.858,155031.0,4.0
Pretty Heart,Parker McCollum,37.0,40.0,37.0,2.0,1.0,6vC90OOjZR165Hw8CpsqEm,0.562,0.6829999999999999,7.0,-4.427,1.0,0.0296,0.0053100000000000005,0.0,0.107,0.385,132.003,244798.0,4.0
Put Your Records On,Ritt Momney,43.0,43.0,30.0,16.0,1.0,6AGOKlMZWLCaEJGnaROtF9,0.39899999999999997,0.491,6.0,-10.777999999999999,0.0,0.0538,0.0563,0.0008900000000000001,0.11,0.151,91.066,210463.0,4.0
Quicksand,Morray,71.0,85.0,71.0,11.0,1.0,4iCZ6Cr76For1TuHUQ90r8,0.9009999999999999,0.6559999999999999,4.0,-7.452000000000001,0.0,0.27699999999999997,0.0807,0.0,0.18100000000000002,0.599,119.956,224933.0,4.0
Redman,Lil Durk,71.0,0.0,71.0,1.0,1.0,6ryWmFIfWRxIuqmUPtKIDh,0.74,0.511,9.0,-10.507,0.0,0.262,0.48100000000000004,0.0,0.12,0.841,160.017,95915.0,4.0
Refugee,Lil Durk,86.0,0.0,86.0,1.0,1.0,0h5j92ZxFHprrZjRVwI5Uu,0.857,0.355,1.0,-10.142000000000001,1.0,0.28,0.4,0.0,0.12,0.502,150.02100000000002,116800.0,4.0
Rockin' Around The Christmas Tree,Brenda Lee,12.0,61.0,2.0,3.0,1.0,2EjXfH91m7f8HiJN1yQg97,0.589,0.47200000000000003,8.0,-8.749,1.0,0.0502,0.614,0.0,0.505,0.898,67.196,126267.0,4.0
Ruff Ryders' Anthem,DMX,16.0,0.0,16.0,1.0,1.0,1BKT2I9x4RGKaKqW4up34s,0.88,0.5770000000000001,10.0,-8.093,0.0,0.302,0.0564,1.02e-06,0.201,0.74,90.991,214440.0,4.0
Sand In My Boots,Morgan Wallen,96.0,80.0,32.0,11.0,1.0,0uRrG2jRR5tuifsYIJHEao,0.40299999999999997,0.537,3.0,-6.627999999999999,1.0,0.031,0.59,0.0,0.11199999999999999,0.414,69.877,202133.0,4.0
Santa Tell Me,Ariana Grande,17.0,32.0,17.0,1.0,1.0,0lizgQ7Qw35od7CYaoMBZb,0.525,0.621,7.0,-7.364,1.0,0.11599999999999999,0.0489,0.0,0.294,0.591,191.9,204093.0,4.0
Save Your Tears,The Weeknd,6.0,5.0,4.0,17.0,1.0,5QO79kh1waicV47BqGRL3g,0.68,0.826,0.0,-5.487,1.0,0.0309,0.0212,1.24e-05,0.5429999999999999,0.644,118.051,215627.0,4.0
Settling Down,Miranda Lambert,65.0,76.0,65.0,6.0,1.0,53bZYxVbCYm6w1Gx8U64bz,0.643,0.7559999999999999,6.0,-5.8,0.0,0.0305,0.0215,0.000268,0.10099999999999999,0.934,90.001,197453.0,4.0
Shock Da World,Rod Wave,96.0,0.0,96.0,1.0,1.0,1Thr5Yh8gHXeCSOpi2icWv,0.693,0.53,1.0,-10.27,1.0,0.14,0.0213,2.18e-06,0.109,0.535,81.963,204171.0,4.0
Skin,Sabrina Carpenter,99.0,89.0,48.0,3.0,1.0,03B2SfXuvDh1m9F4tqrX07,0.557,0.457,7.0,-5.372000000000001,1.0,0.0335,0.428,0.0,0.0567,0.32799999999999996,105.91799999999999,177500.0,4.0
Slay3r,Playboi Carti,72.0,0.0,72.0,1.0,1.0,1eMNW1HQjF1dbb4GtnmpaX,0.885,0.6609999999999999,4.0,-5.062,0.0,0.141,0.165,0.0,0.33399999999999996,0.436,140.028,164591.0,4.0
Sleigh Ride,The Ronettes,13.0,19.0,13.0,1.0,1.0,5ASM6Qjiav2xPe7gRkQMsQ,0.529,0.772,2.0,-7.013,1.0,0.0287,0.40299999999999997,2.21e-06,0.316,0.853,91.751,181267.0,4.0
Sneaky Links,Rod Wave,98.0,0.0,98.0,1.0,1.0,1y5vxuMfT7g0b06wKAqbyH,0.6759999999999999,0.561,0.0,-8.947000000000001,0.0,0.069,0.47100000000000003,0.0,0.0829,0.5870000000000001,148.93,178792.0,4.0
Some Girls,Jameson Rodgers,85.0,0.0,85.0,1.0,1.0,54eUv9Q3D9MZuOGS5PSflp,0.429,0.831,8.0,-5.1080000000000005,1.0,0.0473,0.0781,0.0,0.312,0.348,167.984,184893.0,4.0
Somebody Like That,Tenille Arts,50.0,59.0,50.0,14.0,1.0,3hboOw4dS0aXGuP0fyyvbC,0.574,0.7979999999999999,6.0,-5.356,1.0,0.0485,0.0152,0.0,0.111,0.58,105.03399999999999,198209.0,4.0
SoulFly,Rod Wave,55.0,0.0,55.0,1.0,1.0,31IfCad1R5g6xqsfdrKwnE,0.498,0.517,6.0,-11.402999999999999,0.0,0.262,0.21100000000000002,0.0,0.33899999999999997,0.405,109.71600000000001,188969.0,5.0
Starting Over,Chris Stapleton,45.0,42.0,26.0,18.0,1.0,3TNSVsiFngfe68UJpMq1oS,0.638,0.5379999999999999,10.0,-8.445,1.0,0.0315,0.452,0.00041500000000000006,0.0695,0.318,89.124,240413.0,4.0
Still Goin Down,Morgan Wallen,94.0,76.0,45.0,6.0,1.0,096YtKWNRXdmYKFLelSBto,0.58,0.7509999999999999,7.0,-5.078,1.0,0.0267,0.49,0.0,0.27699999999999997,0.718,148.108,186293.0,4.0
Street Runner,Rod Wave,57.0,53.0,16.0,6.0,1.0,45kgqMRkC29qjBlzeaJcad,0.613,0.61,5.0,-8.633,0.0,0.24600000000000002,0.21100000000000002,0.000361,0.152,0.433,160.004,252021.0,4.0
Streets,Doja Cat,51.0,48.0,16.0,15.0,1.0,60ynsPSSKe6O3sfwRnIBRf,0.7490000000000001,0.46299999999999997,11.0,-8.433,1.0,0.0828,0.20800000000000002,0.0371,0.337,0.19,90.02799999999999,226987.0,4.0
Take Me Home For Christmas,Dan + Shay,89.0,48.0,48.0,2.0,1.0,72HP2M4jjw4t0AIGdEVGEF,0.6940000000000001,0.769,6.0,-4.665,1.0,0.0325,0.163,0.0,0.0976,0.6629999999999999,93.03299999999999,203880.0,4.0
Take You Dancing,Jason Derulo,78.0,78.0,57.0,5.0,1.0,59qrUpoplZxbIZxk6X0Bm3,0.789,0.711,2.0,-4.248,1.0,0.040999999999999995,0.0332,0.0,0.0876,0.753,112.985,190306.0,4.0
Tequila Shots,Kid Cudi,86.0,41.0,86.0,1.0,1.0,30KctD1WsHKTIYczXjip5a,0.7120000000000001,0.556,5.0,-7.2139999999999995,0.0,0.0531,0.084,5.04e-05,0.527,0.22,90.494,193293.0,4.0
The Christmas Song (Merry Christmas To You),Nat King Cole,44.0,11.0,11.0,2.0,1.0,4PS1e8f2LvuTFgUs1Cn3ON,0.319,0.21,1.0,-15.231,1.0,0.0341,0.92,8.06e-05,0.138,0.209,78.696,192160.0,4.0
The First Noel,Gabby Barrett,78.0,0.0,78.0,1.0,1.0,25W3eewfp10geV3fzWIGq3,0.45799999999999996,0.35100000000000003,10.0,-6.0489999999999995,1.0,0.0244,0.696,0.0,0.14300000000000002,0.102,79.993,261305.0,3.0
The Good Ones,Gabby Barrett,21.0,19.0,19.0,17.0,1.0,3hLuHKzG1cmlRpq53ZVWd8,0.519,0.552,2.0,-5.023,1.0,0.0259,0.18,0.0,0.149,0.331,89.95700000000001,215141.0,4.0
Therefore I Am,Billie Eilish,30.0,24.0,12.0,18.0,1.0,54bFM56PmE4YLRnqpW6Tha,0.889,0.34,11.0,-7.773,0.0,0.0697,0.218,0.13,0.055,0.716,94.009,174321.0,4.0
This Bar,Morgan Wallen,92.0,0.0,92.0,1.0,1.0,075qcpR3BnxD5CWUIx1HTr,0.5529999999999999,0.884,2.0,-5.306,1.0,0.0771,0.0921,0.00033,0.0463,0.248,110.074,185280.0,4.0
This Christmas,Donny Hathaway,39.0,0.0,39.0,1.0,1.0,38xhBO2AKrJnjdjVnhJES6,0.634,0.645,5.0,-9.2,1.0,0.0376,0.292,0.0,0.24600000000000002,0.677,93.04700000000001,231173.0,4.0
Throat Baby (Go Baby),BRS Kash,50.0,46.0,24.0,13.0,1.0,31iqpzg1ZXLLgq0L5iIwLe,0.9,0.521,4.0,-7.2860000000000005,0.0,0.147,0.0135,0.0,0.0951,0.213,132.007,218182.0,4.0
Time Today,Moneybagg Yo,53.0,51.0,37.0,11.0,1.0,0YrKSfpvflYnLSBd4Jtu6J,0.912,0.608,1.0,-7.686,1.0,0.397,0.0458,0.0,0.248,0.327,136.994,136900.0,4.0
Tombstone,Rod Wave,48.0,38.0,11.0,5.0,1.0,5pRTz4O2qOkr5nawemy6Wb,0.55,0.637,8.0,-5.212000000000001,1.0,0.163,0.597,0.0,0.129,0.535,84.448,160078.0,4.0
Took Her To The O,King Von,86.0,94.0,86.0,3.0,1.0,7fEoXCZTZFosUFvFQg1BmW,0.82,0.5920000000000001,1.0,-7.002000000000001,1.0,0.29,0.0149,4.71e-06,0.121,0.4,159.98,196180.0,4.0
Track Star,Mooski,37.0,35.0,35.0,9.0,1.0,5hChuUMe5iHfjkXgzj1D4b,0.6409999999999999,0.598,7.0,-5.7,0.0,0.324,0.381,0.0,0.0921,0.285,131.459,199706.0,5.0
Tyler Herro,Jack Harlow,94.0,78.0,61.0,12.0,1.0,4DuUwzP4ALMqpquHU0ltAB,0.794,0.7559999999999999,5.0,-7.16,0.0,0.136,0.11,0.0,0.247,0.775,123.066,156498.0,4.0
Up,Cardi B,9.0,8.0,1.0,11.0,1.0,1XXimziG1uhM0eDNCZCrUl,0.868,0.795,11.0,-6.044,1.0,0.26899999999999996,0.0012,0.0193,0.0461,0.8190000000000001,166.0,156945.0,4.0
Vamp Anthem,Playboi Carti,90.0,0.0,90.0,1.0,1.0,4CzhtKifG867Lu5DNQVBSA,0.642,0.69,11.0,-5.101,1.0,0.261,0.00599,1.3e-06,0.322,0.6409999999999999,164.075,124094.0,4.0
Warning,Morgan Wallen,93.0,79.0,42.0,5.0,1.0,64SCQtbRtmO28ks1QhS3w5,0.633,0.664,10.0,-5.037,1.0,0.0294,0.46,0.0,0.10800000000000001,0.268,115.05799999999999,156747.0,4.0
Wasted On You,Morgan Wallen,92.0,97.0,9.0,15.0,1.0,3cBsEDNhFI9E82vPj3kvi3,0.505,0.657,11.0,-5.24,0.0,0.0318,0.373,0.00107,0.126,0.252,196.0,178520.0,3.0
Watermelon Sugar,Harry Styles,42.0,47.0,42.0,2.0,1.0,6UelLqGlWMcVH1E5c4H7lY,0.5479999999999999,0.816,0.0,-4.209,1.0,0.0465,0.122,0.0,0.335,0.557,95.39,174000.0,4.0
We're Good,Dua Lipa,38.0,45.0,38.0,10.0,1.0,1diS6nkxMQc3wwC4G1j0bh,0.722,0.588,6.0,-5.932,1.0,0.0544,0.0319,0.0,0.183,0.59,134.01,165507.0,4.0
What You Know Bout Love,Pop Smoke,17.0,14.0,9.0,18.0,1.0,1tkg4EHVoqnhR6iFEXb60y,0.7090000000000001,0.5479999999999999,10.0,-8.493,1.0,0.353,0.65,1.59e-06,0.133,0.5429999999999999,83.995,160000.0,4.0
What's Love??,Rod Wave,94.0,0.0,94.0,1.0,1.0,1snCyfUEoAFGMRzeGrwdio,0.49200000000000005,0.359,8.0,-12.047,0.0,0.187,0.8190000000000001,0.0,0.0962,0.649,153.738,178854.0,3.0
What's Next,Drake,28.0,25.0,1.0,7.0,1.0,3mDFLytDotXo2p0rvfGbkA,0.777,0.58,0.0,-6.928,0.0,0.0525,0.0125,0.0,0.161,0.0636,129.918,178154.0,4.0
White Christmas,Bing Crosby,20.0,38.0,20.0,1.0,1.0,4so0Wek9Ig1p6CRCHuINwW,0.317,0.158,9.0,-16.485,1.0,0.0381,0.6729999999999999,0.353,0.33799999999999997,0.247,130.503,177480.0,3.0
Whoopty,CJ,48.0,38.0,10.0,16.0,1.0,5vGLcdRuSbUhD8ScwsGSdA,0.7190000000000001,0.648,3.0,-7.6,0.0,0.125,0.2,0.0,0.127,0.66,140.201,123263.0,4.0
Wonder,Shawn Mendes,91.0,0.0,91.0,1.0,1.0,5KCbr5ndeby4y4ggthdiAb,0.33299999999999996,0.637,1.0,-4.904,0.0,0.0581,0.131,1.8e-05,0.149,0.132,139.898,172693.0,4.0
X Gon' Give It To Ya,DMX,46.0,0.0,46.0,1.0,1.0,1zzxoZVylsna2BQB65Ppcb,0.7609999999999999,0.899,10.0,-3.09,0.0,0.183,0.0135,0.0,0.0719,0.6729999999999999,95.027,217587.0,4.0
"You're A Mean One, Mr. Grinch",Thurl Ravenscroft,32.0,0.0,32.0,1.0,1.0,4qP2V09IpTct5A1ZSnr1zh,0.517,0.484,2.0,-10.93,0.0,0.318,0.9520000000000001,0.0075,0.129,0.42,141.914,315707.0,3.0
Your Bartender,Morgan Wallen,84.0,0.0,84.0,1.0,1.0,01FvQEvHETjWqcDpQDJdTb,0.555,0.7709999999999999,4.0,-5.237,1.0,0.0282,0.247,7.26e-05,0.149,0.442,139.971,185093.0,4.0
pov,Ariana Grande,81.0,0.0,81.0,1.0,1.0,3UoULw70kMsiVXxW0L3A33,0.48700000000000004,0.534,0.0,-5.664,0.0,0.0555,0.36,0.0,0.1,0.17300000000000001,131.798,201882.0,4.0
34+35,Ariana Grande,29,27,2,27,1.0,6Im9k8u9iIzKMrmV7BWtlF,0.83,0.585,0.0,-6.476,1.0,0.094,0.237,0.0,0.248,0.485,109.978,173711.0,4.0
Almost Maybes,Jordan Davis,71,77,71,15,1.0,14JFKtBSqefxfMiKhq6JT8,0.582,0.868,11.0,-3.927,1.0,0.0522,0.146,0.0,0.103,0.555,90.105,179153.0,4.0
Anyone,Justin Bieber,87,68,6,17,1.0,31qCy5ZaophVA81wtlwLc4,0.686,0.538,2.0,-8.026,1.0,0.0345,0.181,3.13e-06,0.113,0.584,115.884,190779.0,4.0
Arcade,Duncan Laurence,89,90,89,4,1.0,1Xi84slp6FryDSCbzq4UCD,0.45,0.329,9.0,-12.603,0.0,0.0441,0.818,0.00109,0.135,0.266,71.884,183624.0,3.0
Astronaut In The Ocean,Masked Wolf,7,8,7,12,1.0,3Ofmpyhv5UAQ70mENzB277,0.778,0.695,4.0,-6.865,0.0,0.0913,0.175,0.0,0.15,0.472,149.996,132780.0,4.0
Big Gangsta,Kevin Gates,88,83,81,4,1.0,2HYvkdq6lpFXkVz9Tfqi8r,0.879,0.574,10.0,-5.602,0.0,0.391,0.519,8.76e-06,0.144,0.346,144.911,243463.0,4.0
Blame It On You,Jason Aldean,87,97,87,2,1.0,2CwG4BXIlGmmYLDmDvwMTH,0.484,0.783,2.0,-5.334,1.0,0.0308,0.0957,0.000118,0.107,0.594,137.918,215360.0,4.0
Blinding Lights,The Weeknd,11,11,1,74,1.0,0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,1.0,-5.934,1.0,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,200040.0,4.0
Breaking Up Was Easy In The 90's,Sam Hunt,46,49,46,9,1.0,4sf2L157iEgAR7yrCNLgSq,0.562,0.649,9.0,-5.4,1.0,0.0494,0.231,0.0,0.341,0.376,145.913,215933.0,4.0
Clear Da Air,Moneybagg Yo,100,-,100,1,1.0,6YkP0P7VPAENzoRjy8ojV2,0.818,0.583,1.0,-7.525,1.0,0.285,0.0551,0.0,0.213,0.17,129.811,192256.0,4.0
Country Again,Thomas Rhett,73,-,73,1,1.0,3CiF9D8iuVhZWDvvjf8HpG,0.467,0.481,2.0,-6.947,1.0,0.0255,0.227,0.000189,0.11,0.248,147.886,221240.0,4.0
Damage,H.E.R.,62,61,44,20,1.0,0KS2h61pHQ4WmOwruD7uxD,0.646,0.696,1.0,-6.505,1.0,0.065,0.113,0.0,0.115,0.18,81.336,223415.0,4.0
Down To One,Luke Bryan,82,84,36,19,1.0,6QpZSfLid1YZ6c01BvB5jH,0.62,0.776,8.0,-4.109,1.0,0.0365,0.358,4.31e-05,0.11,0.551,93.963,221633.0,4.0
Final Warning,NLE Choppa,90,-,90,1,1.0,3LVcKphzONOdQ2EATazlZq,0.847,0.912,11.0,-3.129,1.0,0.257,0.0781,0.0,0.142,0.88,81.486,156895.0,4.0
Follow You,Imagine Dragons,75,78,75,5,1.0,7FdUvDkaE24o3FPIWTvzv2,0.542,0.732,9.0,-5.956,1.0,0.0521,0.00209,7.92e-05,0.496,0.489,124.912,175644.0,4.0
Forever After All,Luke Combs,23,29,2,28,1.0,6IBcOGPsniK3Pso1wHIhew,0.487,0.65,0.0,-5.195,1.0,0.0253,0.191,0.0,0.0933,0.456,151.964,232533.0,4.0
Glad You Exist,Dan + Shay,74,79,63,13,1.0,472vIK1ldetTxRxG3ovaiY,0.748,0.551,11.0,-6.12,1.0,0.0349,0.235,0.0,0.119,0.66,103.953,144533.0,4.0
Gone,Dierks Bentley,63,68,63,8,1.0,7IhfjcaXuXCq20ZiAA7igK,0.521,0.746,6.0,-6.173,1.0,0.0351,0.00985,0.0,0.0741,0.473,149.977,205960.0,4.0
Good Days,SZA,49,44,9,19,1.0,3YJJjQPAbDT7mGpX3WtQ9A,0.436,0.655,1.0,-8.37,0.0,0.0583,0.499,8.1e-06,0.688,0.412,121.002,279204.0,4.0
Heartbreak Anniversary,Giveon,22,17,17,12,1.0,3FAJ6O0NOHQV8Mc5Ri6ENp,0.449,0.465,0.0,-8.964,1.0,0.0791,0.524,1.02e-06,0.303,0.543,89.087,198371.0,3.0
Heat Waves,Glass Animals,34,42,34,16,1.0,3USxtqRwSYz57Ewm6wWRMp,0.761,0.525,11.0,-6.9,1.0,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805.0,4.0
Hell Of A View,Eric Church,36,28,28,17,1.0,1kBx9VGumfuvlfqdlAGorE,0.689,0.582,5.0,-6.778,1.0,0.0236,0.119,0.00464,0.101,0.883,99.021,175280.0,4.0
Hold On,Justin Bieber,60,57,20,9,1.0,5shDkA2qy3X8mbDhlDHlxd,0.658,0.634,1.0,-5.797,0.0,0.0413,0.0106,0.0,0.132,0.29,139.98,170813.0,4.0
How They Remember You,Rascal Flatts,89,-,89,2,1.0,3qwPYg8xTWPafQD3YUNaTU,0.442,0.8,2.0,-5.12,1.0,0.0368,0.0124,0.0,0.0785,0.498,152.004,211707.0,4.0
If Pain Was A Person,Moneybagg Yo,96,54,54,2,1.0,08Uu8bkE5fuHbjhnZFsyoz,0.584,0.611,0.0,-8.692,1.0,0.52,0.0694,0.0,0.453,0.798,144.347,240918.0,4.0
Just Say Det,Moneybagg Yo,82,-,82,1,1.0,1X5qFwlfEX1cHpp08hiGlw,0.855,0.576,1.0,-8.501,1.0,0.38,0.0625,0.0,0.213,0.324,140.022,144033.0,4.0
Lady,Brett Young,77,72,52,17,1.0,3ySLzrN7950dpf1ncttONO,0.408,0.523,7.0,-8.001,1.0,0.0353,0.417,9.58e-06,0.0877,0.428,169.954,193416.0,4.0
Long Live,Florida Georgia Line,93,82,45,17,1.0,0YfRAYTNTNszGg8VARrSIH,0.611,0.846,7.0,-3.548,1.0,0.0374,0.178,0.0,0.12,0.544,129.961,153253.0,4.0
Made For You,Jake Owen,32,43,32,11,1.0,7vF3xkCMvZjAe2nTWY0uQZ,0.581,0.441,1.0,-6.829,1.0,0.0268,0.77,2.75e-05,0.111,0.337,82.125,238400.0,4.0
Masterpiece,DaBaby,92,80,55,14,1.0,26UxwWl9xCb83OynXELJcL,0.781,0.726,0.0,-4.213,1.0,0.0836,0.0299,0.0,0.093,0.436,139.988,181714.0,4.0
Nobody,Dylan Scott,69,86,69,9,1.0,5TWAIHYaOnYg4txfmCgon5,0.573,0.747,0.0,-6.46,1.0,0.0319,0.519,1.13e-06,0.0867,0.645,79.952,160707.0,4.0
On Me,Lil Baby,18,15,15,22,1.0,4Iedi94TIaB2GGb1nMB68v,0.856,0.564,6.0,-6.295,0.0,0.392,0.00327,0.0,0.134,0.483,77.972,135960.0,4.0
Pick Up Your Feelings,Jazmine Sullivan,81,81,75,15,1.0,2JLVZYEMmqPWbUoAJAMKfm,0.729,0.414,7.0,-6.138,0.0,0.0565,0.291,0.0,0.0793,0.565,85.729,232096.0,3.0
Quicksand,Morray,65,71,65,13,1.0,4iCZ6Cr76For1TuHUQ90r8,0.901,0.656,4.0,-7.452,0.0,0.277,0.0807,0.0,0.181,0.599,119.956,224933.0,4.0
Settling Down,Miranda Lambert,56,58,56,8,1.0,53bZYxVbCYm6w1Gx8U64bz,0.643,0.756,6.0,-5.8,0.0,0.0305,0.0215,0.000268,0.101,0.934,90.001,197453.0,4.0
Shottas (Lala),Moneybagg Yo,62,35,35,2,1.0,2Ox2c1WEJDeQCHTXPE3YKM,0.925,0.463,6.0,-9.309,0.0,0.454,0.0681,0.0,0.101,0.961,133.061,122729.0,4.0
Single Saturday Night,Cole Swindell,95,-,95,1,1.0,1irAliF0T8sLIOPJp6n7rU,0.623,0.79,7.0,-5.07,1.0,0.0473,0.118,0.0,0.226,0.694,81.949,187684.0,4.0
Somebody Like That,Tenille Arts,78,65,50,16,1.0,3hboOw4dS0aXGuP0fyyvbC,0.574,0.798,6.0,-5.356,1.0,0.0485,0.0152,0.0,0.111,0.58,105.034,198209.0,4.0
Street Runner,Rod Wave,68,63,16,8,1.0,45kgqMRkC29qjBlzeaJcad,0.613,0.61,5.0,-8.633,0.0,0.246,0.211,0.000361,0.152,0.433,160.004,252021.0,4.0
Streets,Doja Cat,53,51,16,17,1.0,60ynsPSSKe6O3sfwRnIBRf,0.749,0.463,11.0,-8.433,1.0,0.0828,0.208,0.0371,0.337,0.19,90.028,226987.0,4.0
Tampa,Cico P,97,-,97,1,1.0,5jc4Qcs98R4ZDku8ictuE3,0.888,0.408,8.0,-10.162,0.0,0.487,0.164,0.0,0.0912,0.742,77.029,176160.0,4.0
The Good Ones,Gabby Barrett,27,24,19,19,1.0,3hLuHKzG1cmlRpq53ZVWd8,0.519,0.552,2.0,-5.023,1.0,0.0259,0.18,0.0,0.149,0.331,89.957,215141.0,4.0
Therefore I Am,Billie Eilish,33,32,2,26,1.0,54bFM56PmE4YLRnqpW6Tha,0.889,0.34,11.0,-7.773,0.0,0.0697,0.218,0.13,0.055,0.716,94.009,174321.0,4.0
Time Today,Moneybagg Yo,41,31,31,13,1.0,0YrKSfpvflYnLSBd4Jtu6J,0.912,0.608,1.0,-7.686,1.0,0.397,0.0458,0.0,0.248,0.327,136.994,136900.0,4.0
Tombstone,Rod Wave,58,50,11,7,1.0,5pRTz4O2qOkr5nawemy6Wb,0.55,0.637,8.0,-5.212,1.0,0.163,0.597,0.0,0.129,0.535,84.448,160078.0,4.0
Track Star,Mooski,31,37,31,11,1.0,5hChuUMe5iHfjkXgzj1D4b,0.641,0.598,7.0,-5.7,0.0,0.324,0.381,0.0,0.0921,0.285,131.459,199706.0,5.0
Up,Cardi B,12,9,1,13,1.0,1XXimziG1uhM0eDNCZCrUl,0.868,0.795,11.0,-6.044,1.0,0.269,0.0012,0.0193,0.0461,0.819,166.0,156945.0,4.0
